jurisdiction,sex,age,month,year,time_frame,dataset,population,count_alldrug,count_opioid,count_fentanyl,count_heroin,count_stimulant,count_cocaine,count_methamphetamine,count_benzodiazepine,rate_alldrug,rate_opioid,rate_fentanyl,rate_heroin,rate_stimulant,rate_cocaine,rate_methamphetamine,rate_benzodiazepine
US,M,0-14,11,2019,monthly,HOSP,25483456,154,suppressed,NA,suppressed,19,suppressed,NA,suppressed,0.6,suppressed,NA,suppressed,suppressed,suppressed,NA,suppressed
US,M,0-14,12,2019,monthly,HOSP,25483456,169,14,NA,0,suppressed,0,NA,12,0.7,suppressed,NA,0.0,suppressed,0.0,NA,suppressed
US,M,0-14,all,2019,annual,HOSP,25483456,2193,222,NA,suppressed,236,32,NA,106,8.6,0.9,NA,suppressed,0.9,0.1,NA,0.4
US,M,15-24,1,2019,monthly,HOSP,17853013,501,136,NA,63,135,44,NA,68,2.8,0.8,NA,0.4,0.8,0.2,NA,0.4
US,M,15-24,2,2019,monthly,HOSP,17853013,460,121,NA,54,76,31,NA,67,2.6,0.7,NA,0.3,0.4,0.2,NA,0.4
US,M,15-24,3,2019,monthly,HOSP,17853013,538,161,NA,71,120,43,NA,68,3.0,0.9,NA,0.4,0.7,0.2,NA,0.4
US,M,15-24,4,2019,monthly,HOSP,17853013,481,145,NA,57,103,50,NA,57,2.7,0.8,NA,0.3,0.6,0.3,NA,0.3
US,M,15-24,5,2019,monthly,HOSP,17853013,560,158,NA,73,140,63,NA,79,3.1,0.9,NA,0.4,0.8,0.4,NA,0.4
US,M,15-24,6,2019,monthly,HOSP,17853013,531,151,NA,75,113,42,NA,70,3.0,0.8,NA,0.4,0.6,0.2,NA,0.4
US,M,15-24,7,2019,monthly,HOSP,17853013,562,160,NA,66,130,58,NA,73,3.1,0.9,NA,0.4,0.7,0.3,NA,0.4
US,M,15-24,8,2019,monthly,HOSP,17853013,603,174,NA,71,146,60,NA,78,3.4,1.0,NA,0.4,0.8,0.3,NA,0.4
US,M,15-24,9,2019,monthly,HOSP,17853013,632,172,NA,62,126,60,NA,71,3.5,1.0,NA,0.3,0.7,0.3,NA,0.4
US,M,15-24,10,2019,monthly,HOSP,17853013,637,178,NA,84,106,49,NA,75,3.6,1.0,NA,0.5,0.6,0.3,NA,0.4
US,M,15-24,11,2019,monthly,HOSP,17853013,573,175,NA,56,105,51,NA,70,3.2,1.0,NA,0.3,0.6,0.3,NA,0.4
US,M,15-24,12,2019,monthly,HOSP,17853013,609,187,NA,53,127,57,NA,85,3.4,1.0,NA,0.3,0.7,0.3,NA,0.5
US,M,15-24,all,2019,annual,HOSP,17853013,6687,1918,NA,785,1427,608,NA,861,37.5,10.7,NA,4.4,8.0,3.4,NA,4.8
US,M,25-34,1,2019,monthly,HOSP,19299543,1002,429,NA,248,318,129,NA,111,5.2,2.2,NA,1.3,1.6,0.7,NA,0.6
US,M,25-34,2,2019,monthly,HOSP,19299543,887,365,NA,215,273,97,NA,86,4.6,1.9,NA,1.1,1.4,0.5,NA,0.4
US,M,25-34,3,2019,monthly,HOSP,19299543,1012,446,NA,260,311,153,NA,115,5.2,2.3,NA,1.3,1.6,0.8,NA,0.6
US,M,25-34,4,2019,monthly,HOSP,19299543,1010,428,NA,239,312,106,NA,91,5.2,2.2,NA,1.2,1.6,0.5,NA,0.5
US,M,25-34,5,2019,monthly,HOSP,19299543,1100,427,NA,235,369,162,NA,101,5.7,2.2,NA,1.2,1.9,0.8,NA,0.5
US,M,25-34,6,2019,monthly,HOSP,19299543,1086,447,NA,228,327,124,NA,124,5.6,2.3,NA,1.2,1.7,0.6,NA,0.6
US,M,25-34,7,2019,monthly,HOSP,19299543,1121,441,NA,219,374,148,NA,123,5.8,2.3,NA,1.1,1.9,0.8,NA,0.6
US,M,25-34,8,2019,monthly,HOSP,19299543,1214,499,NA,264,415,148,NA,105,6.3,2.6,NA,1.4,2.2,0.8,NA,0.5
US,M,25-34,9,2019,monthly,HOSP,19299543,1218,523,NA,269,375,145,NA,136,6.3,2.7,NA,1.4,1.9,0.8,NA,0.7
US,M,25-34,10,2019,monthly,HOSP,19299543,1131,440,NA,238,368,156,NA,119,5.9,2.3,NA,1.2,1.9,0.8,NA,0.6
US,M,25-34,11,2019,monthly,HOSP,19299543,1040,427,NA,232,350,149,NA,109,5.4,2.2,NA,1.2,1.8,0.8,NA,0.6
US,M,25-34,12,2019,monthly,HOSP,19299543,1101,480,NA,244,343,145,NA,110,5.7,2.5,NA,1.3,1.8,0.8,NA,0.6
US,M,25-34,all,2019,annual,HOSP,19299543,12922,5352,NA,2891,4135,1662,NA,1330,67.0,27.7,NA,15.0,21.4,8.6,NA,6.9
US,M,35-54,1,2019,monthly,HOSP,33614154,1820,579,NA,254,662,390,NA,182,5.4,1.7,NA,0.8,2.0,1.2,NA,0.5
US,M,35-54,2,2019,monthly,HOSP,33614154,1742,564,NA,222,626,342,NA,160,5.2,1.7,NA,0.7,1.9,1.0,NA,0.5
US,M,35-54,3,2019,monthly,HOSP,33614154,1891,639,NA,275,708,366,NA,193,5.6,1.9,NA,0.8,2.1,1.1,NA,0.6
US,M,35-54,4,2019,monthly,HOSP,33614154,1961,672,NA,292,725,402,NA,192,5.8,2.0,NA,0.9,2.2,1.2,NA,0.6
US,M,35-54,5,2019,monthly,HOSP,33614154,2017,690,NA,281,741,417,NA,219,6.0,2.1,NA,0.8,2.2,1.2,NA,0.7
US,M,35-54,6,2019,monthly,HOSP,33614154,2026,738,NA,316,738,398,NA,187,6.0,2.2,NA,0.9,2.2,1.2,NA,0.6
US,M,35-54,7,2019,monthly,HOSP,33614154,2104,712,NA,308,793,425,NA,170,6.3,2.1,NA,0.9,2.4,1.3,NA,0.5
US,M,35-54,8,2019,monthly,HOSP,33614154,2200,726,NA,287,843,458,NA,221,6.5,2.2,NA,0.9,2.5,1.4,NA,0.7
US,M,35-54,9,2019,monthly,HOSP,33614154,2080,708,NA,307,751,395,NA,193,6.2,2.1,NA,0.9,2.2,1.2,NA,0.6
US,M,35-54,10,2019,monthly,HOSP,33614154,1991,634,NA,273,736,398,NA,179,5.9,1.9,NA,0.8,2.2,1.2,NA,0.5
US,M,35-54,11,2019,monthly,HOSP,33614154,1892,645,NA,266,720,391,NA,126,5.6,1.9,NA,0.8,2.1,1.2,NA,0.4
US,M,35-54,12,2019,monthly,HOSP,33614154,1872,604,NA,260,698,382,NA,155,5.6,1.8,NA,0.8,2.1,1.1,NA,0.5
US,M,35-54,all,2019,annual,HOSP,33614154,23596,7911,NA,3341,8741,4764,NA,2177,70.2,23.5,NA,9.9,26.0,14.2,NA,6.5
US,M,55+,1,2019,monthly,HOSP,36110927,2460,783,NA,144,490,344,NA,266,6.8,2.2,NA,0.4,1.4,1.0,NA,0.7
US,M,55+,2,2019,monthly,HOSP,36110927,2322,808,NA,125,440,293,NA,230,6.4,2.2,NA,0.3,1.2,0.8,NA,0.6
US,M,55+,3,2019,monthly,HOSP,36110927,2496,877,NA,157,512,354,NA,218,6.9,2.4,NA,0.4,1.4,1.0,NA,0.6
US,M,55+,4,2019,monthly,HOSP,36110927,2569,860,NA,159,531,365,NA,233,7.1,2.4,NA,0.4,1.5,1.0,NA,0.6
US,M,55+,5,2019,monthly,HOSP,36110927,2635,878,NA,181,589,402,NA,259,7.3,2.4,NA,0.5,1.6,1.1,NA,0.7
US,M,55+,6,2019,monthly,HOSP,36110927,2522,808,NA,144,563,399,NA,229,7.0,2.2,NA,0.4,1.6,1.1,NA,0.6
US,M,55+,7,2019,monthly,HOSP,36110927,2574,866,NA,164,572,405,NA,254,7.1,2.4,NA,0.5,1.6,1.1,NA,0.7
US,M,55+,8,2019,monthly,HOSP,36110927,2557,880,NA,180,501,366,NA,239,7.1,2.4,NA,0.5,1.4,1.0,NA,0.7
US,M,55+,9,2019,monthly,HOSP,36110927,2499,859,NA,164,527,374,NA,251,6.9,2.4,NA,0.5,1.5,1.0,NA,0.7
US,M,55+,10,2019,monthly,HOSP,36110927,2444,780,NA,164,529,391,NA,241,6.8,2.2,NA,0.5,1.5,1.1,NA,0.7
US,M,55+,11,2019,monthly,HOSP,36110927,2308,736,NA,141,527,371,NA,217,6.4,2.0,NA,0.4,1.5,1.0,NA,0.6
US,M,55+,12,2019,monthly,HOSP,36110927,2538,835,NA,156,598,395,NA,222,7.0,2.3,NA,0.4,1.7,1.1,NA,0.6
US,M,55+,all,2019,annual,HOSP,36110927,29924,9970,NA,1879,6379,4459,NA,2859,82.9,27.6,NA,5.2,17.7,12.3,NA,7.9
US,F,0-14,1,2020,monthly,HOSP,24625497,194,18,NA,0,13,suppressed,NA,13,0.8,suppressed,NA,0.0,suppressed,suppressed,NA,suppressed
US,F,0-14,2,2020,monthly,HOSP,24625497,188,18,NA,0,21,suppressed,NA,suppressed,0.8,suppressed,NA,0.0,0.1,suppressed,NA,suppressed
US,F,0-14,3,2020,monthly,HOSP,24625497,171,15,NA,0,12,suppressed,NA,suppressed,0.7,suppressed,NA,0.0,suppressed,suppressed,NA,suppressed
US,F,0-14,4,2020,monthly,HOSP,24625497,154,14,NA,0,21,suppressed,NA,suppressed,0.6,suppressed,NA,0.0,0.1,suppressed,NA,suppressed
US,F,0-14,5,2020,monthly,HOSP,24625497,203,23,NA,0,25,suppressed,NA,suppressed,0.8,0.1,NA,0.0,0.1,suppressed,NA,suppressed
US,F,0-14,6,2020,monthly,HOSP,24625497,217,27,NA,0,20,suppressed,NA,suppressed,0.9,0.1,NA,0.0,0.1,suppressed,NA,suppressed
US,F,0-14,7,2020,monthly,HOSP,24625497,210,21,NA,suppressed,14,suppressed,NA,suppressed,0.9,0.1,NA,suppressed,suppressed,suppressed,NA,suppressed
US,F,0-14,8,2020,monthly,HOSP,24625497,233,24,NA,0,24,suppressed,NA,12,0.9,0.1,NA,0.0,0.1,suppressed,NA,suppressed
US,F,0-14,9,2020,monthly,HOSP,24625497,239,32,NA,suppressed,21,suppressed,NA,suppressed,1.0,0.1,NA,suppressed,0.1,suppressed,NA,suppressed
US,F,0-14,10,2020,monthly,HOSP,24625497,241,23,11,suppressed,30,suppressed,NA,suppressed,1.0,0.1,suppressed,suppressed,0.1,suppressed,NA,suppressed
US,F,0-14,11,2020,monthly,HOSP,24625497,221,22,suppressed,suppressed,15,suppressed,NA,suppressed,0.9,0.1,suppressed,suppressed,suppressed,suppressed,NA,suppressed
US,F,0-14,12,2020,monthly,HOSP,24625497,195,32,suppressed,suppressed,16,suppressed,NA,suppressed,0.8,0.1,suppressed,suppressed,suppressed,suppressed,NA,suppressed
US,F,0-14,all,2020,annual,HOSP,24625497,2466,269,NA,suppressed,232,41,NA,90,10.0,1.1,NA,suppressed,0.9,0.2,NA,0.4
US,F,15-24,1,2020,monthly,HOSP,17219032,413,75,NA,31,66,35,NA,31,2.4,0.4,NA,0.2,0.4,0.2,NA,0.2
US,F,15-24,2,2020,monthly,HOSP,17219032,427,95,NA,33,57,34,NA,36,2.5,0.6,NA,0.2,0.3,0.2,NA,0.2
US,F,15-24,3,2020,monthly,HOSP,17219032,450,109,NA,47,67,29,NA,43,2.6,0.6,NA,0.3,0.4,0.2,NA,0.2
US,F,15-24,4,2020,monthly,HOSP,17219032,369,104,NA,39,73,35,NA,50,2.1,0.6,NA,0.2,0.4,0.2,NA,0.3
US,F,15-24,5,2020,monthly,HOSP,17219032,429,121,NA,40,64,28,NA,60,2.5,0.7,NA,0.2,0.4,0.2,NA,0.3
US,F,15-24,6,2020,monthly,HOSP,17219032,425,113,NA,30,63,23,NA,57,2.5,0.7,NA,0.2,0.4,0.1,NA,0.3
US,F,15-24,7,2020,monthly,HOSP,17219032,449,125,NA,30,81,31,NA,54,2.6,0.7,NA,0.2,0.5,0.2,NA,0.3
US,F,15-24,8,2020,monthly,HOSP,17219032,479,104,NA,26,79,32,NA,60,2.8,0.6,NA,0.2,0.5,0.2,NA,0.3
US,F,15-24,9,2020,monthly,HOSP,17219032,394,85,NA,25,61,18,NA,45,2.3,0.5,NA,0.1,0.4,suppressed,NA,0.3
US,F,15-24,10,2020,monthly,HOSP,17219032,451,109,18,37,70,22,NA,53,2.6,0.6,suppressed,0.2,0.4,0.1,NA,0.3
US,F,15-24,11,2020,monthly,HOSP,17219032,391,111,14,28,46,23,NA,47,2.3,0.6,suppressed,0.2,0.3,0.1,NA,0.3
US,F,15-24,12,2020,monthly,HOSP,17219032,357,92,18,27,50,21,NA,34,2.1,0.5,suppressed,0.2,0.3,0.1,NA,0.2
US,F,15-24,all,2020,annual,HOSP,17219032,5034,1243,NA,393,777,331,NA,570,29.2,7.2,NA,2.3,4.5,1.9,NA,3.3
US,F,25-34,1,2020,monthly,HOSP,18531880,729,251,NA,120,188,76,NA,68,3.9,1.4,NA,0.6,1.0,0.4,NA,0.4
US,F,25-34,2,2020,monthly,HOSP,18531880,705,227,NA,106,189,68,NA,76,3.8,1.2,NA,0.6,1.0,0.4,NA,0.4
US,F,25-34,3,2020,monthly,HOSP,18531880,722,262,NA,136,197,84,NA,95,3.9,1.4,NA,0.7,1.1,0.5,NA,0.5
US,F,25-34,4,2020,monthly,HOSP,18531880,617,245,NA,110,182,67,NA,72,3.3,1.3,NA,0.6,1.0,0.4,NA,0.4
US,F,25-34,5,2020,monthly,HOSP,18531880,774,301,NA,151,244,122,NA,94,4.2,1.6,NA,0.8,1.3,0.7,NA,0.5
US,F,25-34,6,2020,monthly,HOSP,18531880,760,283,NA,127,203,81,NA,91,4.1,1.5,NA,0.7,1.1,0.4,NA,0.5
US,F,25-34,7,2020,monthly,HOSP,18531880,746,273,NA,132,199,76,NA,97,4.0,1.5,NA,0.7,1.1,0.4,NA,0.5
US,F,25-34,8,2020,monthly,HOSP,18531880,726,295,NA,130,187,83,NA,94,3.9,1.6,NA,0.7,1.0,0.4,NA,0.5
US,F,25-34,9,2020,monthly,HOSP,18531880,693,252,NA,109,200,80,NA,76,3.7,1.4,NA,0.6,1.1,0.4,NA,0.4
US,F,25-34,10,2020,monthly,HOSP,18531880,667,241,34,101,177,73,NA,82,3.6,1.3,0.2,0.5,1.0,0.4,NA,0.4
US,F,25-34,11,2020,monthly,HOSP,18531880,564,203,41,81,165,64,NA,65,3.0,1.1,0.2,0.4,0.9,0.3,NA,0.4
US,F,25-34,12,2020,monthly,HOSP,18531880,571,214,22,102,133,48,NA,67,3.1,1.2,0.1,0.6,0.7,0.3,NA,0.4
US,F,25-34,all,2020,annual,HOSP,18531880,8274,3047,NA,1405,2264,922,NA,977,44.6,16.4,NA,7.6,12.2,5.0,NA,5.3
US,F,35-54,1,2020,monthly,HOSP,34310352,1585,478,NA,130,411,205,NA,179,4.6,1.4,NA,0.4,1.2,0.6,NA,0.5
US,F,35-54,2,2020,monthly,HOSP,34310352,1537,456,NA,136,417,206,NA,194,4.5,1.3,NA,0.4,1.2,0.6,NA,0.6
US,F,35-54,3,2020,monthly,HOSP,34310352,1558,483,NA,143,452,242,NA,185,4.5,1.4,NA,0.4,1.3,0.7,NA,0.5
US,F,35-54,4,2020,monthly,HOSP,34310352,1336,444,NA,131,354,182,NA,167,3.9,1.3,NA,0.4,1.0,0.5,NA,0.5
US,F,35-54,5,2020,monthly,HOSP,34310352,1677,551,NA,153,451,244,NA,235,4.9,1.6,NA,0.4,1.3,0.7,NA,0.7
US,F,35-54,6,2020,monthly,HOSP,34310352,1669,561,NA,138,446,241,NA,215,4.9,1.6,NA,0.4,1.3,0.7,NA,0.6
US,F,35-54,7,2020,monthly,HOSP,34310352,1583,533,NA,142,383,192,NA,191,4.6,1.6,NA,0.4,1.1,0.6,NA,0.6
US,F,35-54,8,2020,monthly,HOSP,34310352,1632,564,NA,154,441,208,NA,200,4.8,1.6,NA,0.4,1.3,0.6,NA,0.6
US,F,35-54,9,2020,monthly,HOSP,34310352,1535,503,NA,122,387,169,NA,172,4.5,1.5,NA,0.4,1.1,0.5,NA,0.5
US,F,35-54,10,2020,monthly,HOSP,34310352,1434,496,47,125,405,205,NA,175,4.2,1.4,0.1,0.4,1.2,0.6,NA,0.5
US,F,35-54,11,2020,monthly,HOSP,34310352,1441,445,38,103,392,192,NA,146,4.2,1.3,0.1,0.3,1.1,0.6,NA,0.4
US,F,35-54,12,2020,monthly,HOSP,34310352,1256,409,43,102,337,158,NA,145,3.7,1.2,0.1,0.3,1.0,0.5,NA,0.4
US,F,35-54,all,2020,annual,HOSP,34310352,18243,5923,NA,1579,4876,2444,NA,2204,53.2,17.3,NA,4.6,14.2,7.1,NA,6.4
US,F,55+,1,2020,monthly,HOSP,42073836,2644,929,NA,85,282,180,NA,347,6.3,2.2,NA,0.2,0.7,0.4,NA,0.8
US,F,55+,2,2020,monthly,HOSP,42073836,2452,859,NA,65,263,166,NA,303,5.8,2.0,NA,0.2,0.6,0.4,NA,0.7
US,F,55+,3,2020,monthly,HOSP,42073836,2352,835,NA,72,279,181,NA,278,5.6,2.0,NA,0.2,0.7,0.4,NA,0.7
US,F,55+,4,2020,monthly,HOSP,42073836,1834,655,NA,45,209,121,NA,225,4.4,1.6,NA,0.1,0.5,0.3,NA,0.5
US,F,55+,5,2020,monthly,HOSP,42073836,2373,852,NA,59,308,221,NA,322,5.6,2.0,NA,0.1,0.7,0.5,NA,0.8
US,F,55+,6,2020,monthly,HOSP,42073836,2442,913,NA,58,292,186,NA,325,5.8,2.2,NA,0.1,0.7,0.4,NA,0.8
US,F,55+,7,2020,monthly,HOSP,42073836,2599,984,NA,90,308,201,NA,317,6.2,2.3,NA,0.2,0.7,0.5,NA,0.8
US,F,55+,8,2020,monthly,HOSP,42073836,2430,873,NA,80,263,172,NA,311,5.8,2.1,NA,0.2,0.6,0.4,NA,0.7
US,F,55+,9,2020,monthly,HOSP,42073836,2428,886,NA,74,234,156,NA,260,5.8,2.1,NA,0.2,0.6,0.4,NA,0.6
US,F,55+,10,2020,monthly,HOSP,42073836,2487,929,41,65,253,151,NA,310,5.9,2.2,0.1,0.2,0.6,0.4,NA,0.7
US,F,55+,11,2020,monthly,HOSP,42073836,2129,760,31,50,217,145,NA,279,5.1,1.8,0.1,0.1,0.5,0.3,NA,0.7
US,F,55+,12,2020,monthly,HOSP,42073836,2172,778,30,58,251,160,NA,241,5.2,1.8,0.1,0.1,0.6,0.4,NA,0.6
US,F,55+,all,2020,annual,HOSP,42073836,28342,10253,NA,801,3159,2040,NA,3518,67.4,24.4,NA,1.9,7.5,4.8,NA,8.4
US,M,0-14,1,2020,monthly,HOSP,25799728,169,17,NA,0,23,suppressed,NA,suppressed,0.7,suppressed,NA,0.0,0.1,suppressed,NA,suppressed
US,M,0-14,2,2020,monthly,HOSP,25799728,207,27,NA,suppressed,13,suppressed,NA,11,0.8,0.1,NA,suppressed,suppressed,suppressed,NA,suppressed
US,M,0-14,3,2020,monthly,HOSP,25799728,174,30,NA,0,23,suppressed,NA,suppressed,0.7,0.1,NA,0.0,0.1,suppressed,NA,suppressed
US,M,0-14,4,2020,monthly,HOSP,25799728,166,22,NA,suppressed,17,suppressed,NA,suppressed,0.6,0.1,NA,suppressed,suppressed,suppressed,NA,suppressed
US,M,0-14,5,2020,monthly,HOSP,25799728,184,31,NA,0,22,suppressed,NA,suppressed,0.7,0.1,NA,0.0,0.1,suppressed,NA,suppressed
US,M,0-14,6,2020,monthly,HOSP,25799728,206,31,NA,suppressed,20,suppressed,NA,suppressed,0.8,0.1,NA,suppressed,0.1,suppressed,NA,suppressed
US,M,0-14,7,2020,monthly,HOSP,25799728,232,35,NA,suppressed,28,suppressed,NA,suppressed,0.9,0.1,NA,suppressed,0.1,suppressed,NA,suppressed
US,M,0-14,8,2020,monthly,HOSP,25799728,205,26,NA,suppressed,21,suppressed,NA,suppressed,0.8,0.1,NA,suppressed,0.1,suppressed,NA,suppressed
US,M,0-14,9,2020,monthly,HOSP,25799728,216,39,NA,suppressed,36,suppressed,NA,11,0.8,0.2,NA,suppressed,0.1,suppressed,NA,suppressed
US,M,0-14,10,2020,monthly,HOSP,25799728,214,23,suppressed,0,18,suppressed,NA,suppressed,0.8,0.1,suppressed,0.0,suppressed,suppressed,NA,suppressed
US,M,0-14,11,2020,monthly,HOSP,25799728,210,26,suppressed,suppressed,24,suppressed,NA,12,0.8,0.1,suppressed,suppressed,0.1,suppressed,NA,suppressed
US,M,0-14,12,2020,monthly,HOSP,25799728,209,26,suppressed,0,23,suppressed,NA,suppressed,0.8,0.1,suppressed,0.0,0.1,suppressed,NA,suppressed
US,M,0-14,all,2020,annual,HOSP,25799728,2392,333,NA,13,268,44,NA,97,9.3,1.3,NA,suppressed,1.0,0.2,NA,0.4
US,M,15-24,1,2020,monthly,HOSP,17970400,584,189,NA,68,95,41,NA,81,3.2,1.1,NA,0.4,0.5,0.2,NA,0.5
US,M,15-24,2,2020,monthly,HOSP,17970400,602,212,NA,67,98,31,NA,75,3.3,1.2,NA,0.4,0.5,0.2,NA,0.4
US,M,15-24,3,2020,monthly,HOSP,17970400,530,200,NA,60,107,49,NA,73,2.9,1.1,NA,0.3,0.6,0.3,NA,0.4
US,M,15-24,4,2020,monthly,HOSP,17970400,514,207,NA,54,111,49,NA,88,2.9,1.2,NA,0.3,0.6,0.3,NA,0.5
US,M,15-24,5,2020,monthly,HOSP,17970400,698,258,NA,76,156,78,NA,135,3.9,1.4,NA,0.4,0.9,0.4,NA,0.8
US,M,15-24,6,2020,monthly,HOSP,17970400,631,242,NA,70,131,62,NA,104,3.5,1.3,NA,0.4,0.7,0.3,NA,0.6
US,M,15-24,7,2020,monthly,HOSP,17970400,618,215,NA,48,117,46,NA,104,3.4,1.2,NA,0.3,0.7,0.3,NA,0.6
US,M,15-24,8,2020,monthly,HOSP,17970400,667,260,NA,64,152,68,NA,102,3.7,1.4,NA,0.4,0.8,0.4,NA,0.6
US,M,15-24,9,2020,monthly,HOSP,17970400,609,235,NA,45,102,43,NA,119,3.4,1.3,NA,0.3,0.6,0.2,NA,0.7
US,M,15-24,10,2020,monthly,HOSP,17970400,628,231,50,54,108,41,NA,105,3.5,1.3,0.3,0.3,0.6,0.2,NA,0.6
US,M,15-24,11,2020,monthly,HOSP,17970400,477,161,41,29,90,31,NA,70,2.7,0.9,0.2,0.2,0.5,0.2,NA,0.4
US,M,15-24,12,2020,monthly,HOSP,17970400,483,192,48,46,68,34,NA,76,2.7,1.1,0.3,0.3,0.4,0.2,NA,0.4
US,M,15-24,all,2020,annual,HOSP,17970400,7041,2602,NA,681,1335,573,NA,1132,39.2,14.5,NA,3.8,7.4,3.2,NA,6.3
US,M,25-34,1,2020,monthly,HOSP,19081612,1079,477,NA,252,326,148,NA,96,5.7,2.5,NA,1.3,1.7,0.8,NA,0.5
US,M,25-34,2,2020,monthly,HOSP,19081612,1029,453,NA,225,313,130,NA,111,5.4,2.4,NA,1.2,1.6,0.7,NA,0.6
US,M,25-34,3,2020,monthly,HOSP,19081612,1157,489,NA,246,345,137,NA,123,6.1,2.6,NA,1.3,1.8,0.7,NA,0.6
US,M,25-34,4,2020,monthly,HOSP,19081612,1066,508,NA,251,308,127,NA,115,5.6,2.7,NA,1.3,1.6,0.7,NA,0.6
US,M,25-34,5,2020,monthly,HOSP,19081612,1272,632,NA,322,381,176,NA,153,6.7,3.3,NA,1.7,2.0,0.9,NA,0.8
US,M,25-34,6,2020,monthly,HOSP,19081612,1256,589,NA,254,396,177,NA,145,6.6,3.1,NA,1.3,2.1,0.9,NA,0.8
US,M,25-34,7,2020,monthly,HOSP,19081612,1274,600,NA,281,390,151,NA,149,6.7,3.1,NA,1.5,2.0,0.8,NA,0.8
US,M,25-34,8,2020,monthly,HOSP,19081612,1164,517,NA,226,367,155,NA,130,6.1,2.7,NA,1.2,1.9,0.8,NA,0.7
US,M,25-34,9,2020,monthly,HOSP,19081612,1158,545,NA,235,349,136,NA,120,6.1,2.9,NA,1.2,1.8,0.7,NA,0.6
US,M,25-34,10,2020,monthly,HOSP,19081612,1141,512,102,195,365,137,NA,137,6.0,2.7,0.5,1.0,1.9,0.7,NA,0.7
US,M,25-34,11,2020,monthly,HOSP,19081612,998,454,81,171,301,125,NA,94,5.2,2.4,0.4,0.9,1.6,0.7,NA,0.5
US,M,25-34,12,2020,monthly,HOSP,19081612,954,445,86,190,281,106,NA,110,5.0,2.3,0.5,1.0,1.5,0.6,NA,0.6
US,M,25-34,all,2020,annual,HOSP,19081612,13548,6221,NA,2848,4122,1705,NA,1483,71.0,32.6,NA,14.9,21.6,8.9,NA,7.8
US,M,35-54,1,2020,monthly,HOSP,34574766,1950,649,NA,277,689,339,NA,161,5.6,1.9,NA,0.8,2.0,1.0,NA,0.5
US,M,35-54,2,2020,monthly,HOSP,34574766,1890,639,NA,269,679,348,NA,154,5.5,1.8,NA,0.8,2.0,1.0,NA,0.4
US,M,35-54,3,2020,monthly,HOSP,34574766,2035,738,NA,329,752,383,NA,199,5.9,2.1,NA,1.0,2.2,1.1,NA,0.6
US,M,35-54,4,2020,monthly,HOSP,34574766,1790,698,NA,282,657,322,NA,173,5.2,2.0,NA,0.8,1.9,0.9,NA,0.5
US,M,35-54,5,2020,monthly,HOSP,34574766,2259,970,NA,399,776,420,NA,203,6.5,2.8,NA,1.2,2.2,1.2,NA,0.6
US,M,35-54,6,2020,monthly,HOSP,34574766,2291,904,NA,375,784,406,NA,216,6.6,2.6,NA,1.1,2.3,1.2,NA,0.6
US,M,35-54,7,2020,monthly,HOSP,34574766,2226,893,NA,385,784,387,NA,193,6.4,2.6,NA,1.1,2.3,1.1,NA,0.6
US,M,35-54,8,2020,monthly,HOSP,34574766,2161,833,NA,312,781,368,NA,198,6.3,2.4,NA,0.9,2.3,1.1,NA,0.6
US,M,35-54,9,2020,monthly,HOSP,34574766,1983,761,NA,283,727,358,NA,178,5.7,2.2,NA,0.8,2.1,1.0,NA,0.5
US,M,35-54,10,2020,monthly,HOSP,34574766,1894,679,82,245,688,313,NA,182,5.5,2.0,0.2,0.7,2.0,0.9,NA,0.5
US,M,35-54,11,2020,monthly,HOSP,34574766,1854,678,90,249,692,342,NA,138,5.4,2.0,0.3,0.7,2.0,1.0,NA,0.4
US,M,35-54,12,2020,monthly,HOSP,34574766,1748,653,92,217,597,301,NA,146,5.1,1.9,0.3,0.6,1.7,0.9,NA,0.4
US,M,35-54,all,2020,annual,HOSP,34574766,24081,9095,NA,3622,8606,4287,NA,2141,69.6,26.3,NA,10.5,24.9,12.4,NA,6.2
US,M,55+,1,2020,monthly,HOSP,36964289,2515,783,NA,154,574,387,NA,207,6.8,2.1,NA,0.4,1.6,1.0,NA,0.6
US,M,55+,2,2020,monthly,HOSP,36964289,2368,781,NA,173,552,366,NA,213,6.4,2.1,NA,0.5,1.5,1.0,NA,0.6
US,M,55+,3,2020,monthly,HOSP,36964289,2345,783,NA,167,535,355,NA,203,6.3,2.1,NA,0.5,1.4,1.0,NA,0.5
US,M,55+,4,2020,monthly,HOSP,36964289,1802,648,NA,135,403,265,NA,160,4.9,1.8,NA,0.4,1.1,0.7,NA,0.4
US,M,55+,5,2020,monthly,HOSP,36964289,2361,856,NA,194,559,384,NA,214,6.4,2.3,NA,0.5,1.5,1.0,NA,0.6
US,M,55+,6,2020,monthly,HOSP,36964289,2477,894,NA,191,558,370,NA,216,6.7,2.4,NA,0.5,1.5,1.0,NA,0.6
US,M,55+,7,2020,monthly,HOSP,36964289,2418,909,NA,217,515,344,NA,206,6.5,2.5,NA,0.6,1.4,0.9,NA,0.6
US,M,55+,8,2020,monthly,HOSP,36964289,2450,888,NA,210,520,366,NA,241,6.6,2.4,NA,0.6,1.4,1.0,NA,0.7
US,M,55+,9,2020,monthly,HOSP,36964289,2407,843,NA,173,509,348,NA,205,6.5,2.3,NA,0.5,1.4,0.9,NA,0.6
